"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Colby Sessums","K","12","0","0","0","0","0","0","0","0","27","28","11","14","0","0","60","5.0","","sam-houston-state","2023"
"2","Noah Smith","WR","12","2","6","0","0","0","0","0","8","0","0","0","0","0","0","48","4.0","","sam-houston-state","2023"
"3","John Gentry","RB","10","3","2","0","0","0","0","0","5","0","0","0","0","0","0","30","3.0","","sam-houston-state","2023"
"4","Trapper Pannell","TE","6","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","3.0","","sam-houston-state","2023"
"5","Adrian Murdaugh","RB","8","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","sam-houston-state","2023"
"6","Al'Vonte Woodard","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","sam-houston-state","2023"
"7","Elijah Sohn","TE","8","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","sam-houston-state","2023"
"8","Issiah Nixon","LB","12","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","sam-houston-state","2023"
"9","Jax Sherrard","TE","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","sam-houston-state","2023"
"10","Jay Rockwell","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","sam-houston-state","2023"
"11","Kavian Gaither","LB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","sam-houston-state","2023"
"12","Keegan Shoemaker","QB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","sam-houston-state","2023"
"13","Malik Phillips","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","sam-houston-state","2023"
"14","Trevor Williams","LB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","sam-houston-state","2023"
