"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Charles Campbell","K","12","0","0","0","0","0","0","0","0","20","20","13","18","0","0","59","4.9","","indiana","2021"
"2","Stephen Carr","RB","9","6","1","0","0","0","0","0","7","0","0","0","0","0","0","42","4.7","","indiana","2021"
"3","Peyton Hendershot","TE","12","0","4","0","0","0","0","0","4","0","0","0","0","1","0","26","2.2","","indiana","2021"
"4","D.J. Matthews","WR","5","1","0","1","0","0","0","0","2","0","0","0","0","0","0","12","2.4","","indiana","2021"
"5","Donaven McCulley","QB","7","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.7","","indiana","2021"
"6","Javon Swinton","WR","11","0","1","1","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","indiana","2021"
"7","Michael Penix Jr.","QB","5","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","2.4","","indiana","2021"
"8","AJ Barner","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","indiana","2021"
"9","Chris Childers","RB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","indiana","2021"
"10","Davion Ervin-Poindexter","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","indiana","2021"
"11","Malachi Holt-Bennett","WR","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","indiana","2021"
"12","Ty Fryfogle","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","indiana","2021"
"13","Chris Freeman","K","3","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","0.7","","indiana","2021"
