"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Cory Smigel","PK","12","0","0","0","0","0","0","0","0","29","30","7","11","0","0","50","4.2","","akron","2021"
"2","Konata Mumpfield","WR","12","0","8","0","0","0","0","0","8","0","0","0","0","1","0","50","4.2","","akron","2021"
"3","Jonzell Norrils","RB","10","3","3","0","0","0","0","0","6","0","0","0","0","0","0","36","3.6","","akron","2021"
"4","Michael Mathison","WR","11","0","3","0","1","0","0","0","4","0","0","0","0","0","0","24","2.2","","akron","2021"
"5","Tristian Brank","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","akron","2021"
"6","Blake Hester","RB","12","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","akron","2021"
"7","Demarcus Irons Jr.","QB","8","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","akron","2021"
"8","Andre Williams","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","akron","2021"
"9","Anthony Grimes","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","akron","2021"
"10","Anthony Williams Jr.","RB","10","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","akron","2021"
"11","Nik Ognenovic","TE","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","akron","2021"
"12","Oran Singleton Jr.","WR","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","akron","2021"
"13","Zach Morton","DL","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","akron","2021"
