"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Chad Ryland","K","13","0","0","0","0","0","0","0","0","47","47","19","22","0","0","104","8.0","","eastern-michigan","2021"
"2","Samson Evans","RB","12","13","0","0","0","0","0","0","13","0","0","0","0","0","0","78","6.5","","eastern-michigan","2021"
"3","Darius Boone Jr.","RB","13","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","eastern-michigan","2021"
"4","Dylan Drummond","WR","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","eastern-michigan","2021"
"5","Hassan Beydoun","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","eastern-michigan","2021"
"6","Jawon Hamilton","RB","11","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","eastern-michigan","2021"
"7","Bryson Cannon","TE","10","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","eastern-michigan","2021"
"8","Ben Bryant","QB","13","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","eastern-michigan","2021"
"9","David Carter Jr.","DB","12","0","0","1","0","0","1","0","2","0","0","0","0","0","0","12","1.0","","eastern-michigan","2021"
"10","Thomas Odukoya","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","eastern-michigan","2021"
"11","Gunnar Oakes","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","eastern-michigan","2021"
"12","Jeff Hubbard","DB","11","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","eastern-michigan","2021"
"13","Latrell Fordham","WR","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","eastern-michigan","2021"
"14","Preston Hutchinson","QB","8","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","eastern-michigan","2021"
"15","Tanner Knue","WR","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","eastern-michigan","2021"
"16","Zach Westmoreland","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","eastern-michigan","2021"
