"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","James McCourt","K","12","0","0","0","0","0","0","0","0","26","26","18","23","0","0","80","6.7","","illinois","2021"
"2","Isaiah Williams","WR","12","2","4","0","0","0","0","0","6","0","0","0","0","1","0","38","3.2","","illinois","2021"
"3","Chase Brown","RB","10","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","3.0","","illinois","2021"
"4","Daniel Barker","TE","12","1","4","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","illinois","2021"
"5","Deuce Spann","QB","9","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","illinois","2021"
"6","Josh McCray","RB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","illinois","2021"
"7","Luke Ford","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","illinois","2021"
"8","Casey Washington","WR","12","1","0","0","0","0","0","0","1","0","0","0","0","1","0","8","0.7","","illinois","2021"
"9","Calvin Hart Jr.","LB","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","6.0","","illinois","2021"
"10","Mike Epstein","RB","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","illinois","2021"
"11","Tip Reiman","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","illinois","2021"
