"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Matthew Dennis","K","13","0","0","0","0","0","0","0","0","56","57","12","14","0","0","92","7.1","","wake-forest","2022"
"2","A.T. Perry","WR","13","0","11","0","0","0","0","0","11","0","0","0","0","0","0","66","5.1","","wake-forest","2022"
"3","Taylor Morin","WR","13","0","9","0","0","0","0","0","9","0","0","0","0","0","0","54","4.2","","wake-forest","2022"
"4","Jahmal Banks","WR","12","0","9","0","0","0","0","0","9","0","0","0","0","0","0","54","4.5","","wake-forest","2022"
"5","Christian Turner","RB","12","7","1","0","0","0","0","0","8","0","0","0","0","0","0","48","4.0","","wake-forest","2022"
"6","Donavon Greene","WR","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","wake-forest","2022"
"7","Justice Ellison","RB","13","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","wake-forest","2022"
"8","Blake Whiteheart","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","wake-forest","2022"
"9","Quinton Cooley","RB","12","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","wake-forest","2022"
"10","Ke'Shawn Williams","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","0.6","","wake-forest","2022"
"11","Coby Davis","DB","3","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","2.0","","wake-forest","2022"
"12","Cameron Hite","TE","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","wake-forest","2022"
"13","Sam Hartman","QB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","wake-forest","2022"
"14","Brendon Harris","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","wake-forest","2022"
"15","Trey Boll","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","wake-forest","2022"
"16","Wesley Grimes","WR","6","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","wake-forest","2022"
"17","Zach Murphy","P","13","0","0","0","0","0","0","0","0","3","3","0","0","0","0","3","0.2","","wake-forest","2022"
