"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Breece Hall","RB","12","20","3","0","0","0","0","0","23","0","0","0","0","0","0","138","11.5","H-10,AA","iowa-state","2021"
"2","Andrew Mevis","PK","13","0","0","0","0","0","0","0","0","32","32","20","23","0","0","92","7.1","","iowa-state","2021"
"3","Charlie Kolar","TE","12","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","iowa-state","2021"
"4","Xavier Hutchinson","WR","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","iowa-state","2021"
"5","Connor Assalley","PK","8","0","0","0","0","0","0","0","0","15","15","4","4","0","0","27","3.4","","iowa-state","2021"
"6","Tarique Milton","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","iowa-state","2021"
"7","Chase Allen","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","iowa-state","2021"
"8","Deon Silas","RB","5","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","2.4","","iowa-state","2021"
"9","Jirehl Brock","RB","13","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","iowa-state","2021"
"10","Brock Purdy","QB","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","iowa-state","2021"
"11","Hunter Dekkers","QB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","iowa-state","2021"
"12","Jake Hummel","LB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","iowa-state","2021"
"13","Joseph Scates","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","iowa-state","2021"
"14","Sean Shaw Jr.","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","iowa-state","2021"
