"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Kairee Robinson","RB","12","18","2","0","0","0","0","0","20","0","0","0","0","0","0","120","10.0","","san-jose-state","2023"
"2","Kyler Halvorsen","K","13","0","0","0","0","0","0","0","0","54","55","10","15","0","0","84","6.5","","san-jose-state","2023"
"3","Quali Conley","RB","13","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","4.2","","san-jose-state","2023"
"4","Nick Nash","WR","13","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","san-jose-state","2023"
"5","Sam Olson","TE","10","1","3","0","0","0","0","0","4","0","0","0","0","0","0","24","2.4","","san-jose-state","2023"
"6","Chevan Cordeiro","QB","13","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","san-jose-state","2023"
"7","Dominick Mazotti","TE","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","san-jose-state","2023"
"8","Isaac Jernagin","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","san-jose-state","2023"
"9","Branden Alvarez","WR","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","san-jose-state","2023"
"10","Charles Rogers","LB","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","san-jose-state","2023"
"11","Charles Ross","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","san-jose-state","2023"
"12","Justin Stearns","DE","12","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","san-jose-state","2023"
"13","Malikhi Miller","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","san-jose-state","2023"
"14","Matthew Coleman","WR","12","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","san-jose-state","2023"
"15","Michael Dansby","DB","8","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.8","","san-jose-state","2023"
