"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Antario Brown","RB","13","10","1","0","0","0","0","0","11","0","0","0","0","0","0","66","5.1","","northern-illinois","2023"
"2","Kanon Woodill","K","13","0","1","0","0","0","0","0","1","27","27","11","17","0","0","66","5.1","","northern-illinois","2023"
"3","Rocky Lombardi","QB","13","7","0","0","0","0","0","0","7","0","0","0","0","1","0","44","3.4","","northern-illinois","2023"
"4","Grayson Barnes","WR","13","0","5","0","0","0","0","0","5","0","0","0","0","1","0","32","2.5","","northern-illinois","2023"
"5","Trayvon Rudolph","WR","13","1","2","0","0","0","0","0","3","0","0","0","0","1","0","20","1.5","","northern-illinois","2023"
"6","Gavin Williams","RB","13","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","northern-illinois","2023"
"7","Chris Carter","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","northern-illinois","2023"
"8","Dane Pardridge","WR","12","0","1","1","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","northern-illinois","2023"
"9","Kacper Rutkiewicz","WR","6","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","2.0","","northern-illinois","2023"
"10","Jake Seibert","K","13","0","0","0","0","0","0","0","0","4","4","2","5","0","0","10","0.8","","northern-illinois","2023"
"11","Brock Lampe","FB","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","northern-illinois","2023"
"12","Jacob Finley","CB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","northern-illinois","2023"
"13","Jalen Johnson","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","northern-illinois","2023"
"14","Justin Lynch","RB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","northern-illinois","2023"
"15","Nate Valcarcel","DB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","northern-illinois","2023"
"16","Billy Dozier","WR","13","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","northern-illinois","2023"
