"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Palmer Domschke","K","12","0","0","0","0","0","0","0","0","35","35","9","15","0","0","62","5.2","","western-michigan","2023"
"2","Jalen Buckley","RB","11","10","0","0","0","0","0","0","10","0","0","0","0","0","0","60","5.5","","western-michigan","2023"
"3","Anthony Sambucci","WR","9","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","3.3","","western-michigan","2023"
"4","Zahir Abdus-Salaam","RB","12","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","western-michigan","2023"
"5","Austin Hence","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","western-michigan","2023"
"6","Leroy Thomas","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","1","0","14","1.2","","western-michigan","2023"
"7","Blake Bosma","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","western-michigan","2023"
"8","CJ Hester","RB","8","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","western-michigan","2023"
"9","Hayden Wolff","QB","8","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","western-michigan","2023"
"10","Marshawn Kneeland","DL","10","1","0","0","0","0","0","0","1","0","0","0","0","0","1","8","0.8","","western-michigan","2023"
"11","Corey Walker","DL","12","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","western-michigan","2023"
"12","Keni-H Lovely","CB","11","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","western-michigan","2023"
"13","Kenneth Womack","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","western-michigan","2023"
"14","Keshawn King","RB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","western-michigan","2023"
