"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Xazavian Valladay","RB","12","16","2","0","0","0","0","0","18","0","0","0","0","2","0","112","9.3","","arizona-state","2022"
"2","Carter Brown","K","12","0","0","0","0","0","0","0","0","33","33","11","14","0","0","66","5.5","","arizona-state","2022"
"3","Elijhah Badger","WR","12","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","arizona-state","2022"
"4","Jalin Conyers","TE","12","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","arizona-state","2022"
"5","Emory Jones","QB","8","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","3.0","","arizona-state","2022"
"6","Messiah Swinson","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","arizona-state","2022"
"7","Andre Johnson","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","0.7","","arizona-state","2022"
"8","Daniyel Ngata","RB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","arizona-state","2022"
"9","Giovanni Sanders","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","arizona-state","2022"
"10","Jordan Clark","DB","11","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","arizona-state","2022"
"11","Jace Feely","K","4","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0.3","","arizona-state","2022"
