"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Connor Coles","PK","14","0","0","0","0","0","0","0","0","52","54","20","29","0","0","112","8.0","","utah-state","2021"
"2","Derek Wright","WR","14","0","11","0","0","0","0","0","11","0","0","0","0","1","0","68","4.9","","utah-state","2021"
"3","Brandon Bowling","WR","14","0","10","0","1","0","0","0","11","0","0","0","0","0","0","66","4.7","","utah-state","2021"
"4","Deven Thompkins","WR","14","0","10","0","0","0","0","0","10","0","0","0","0","0","0","60","4.3","","utah-state","2021"
"5","Calvin Tyler Jr.","RB","12","7","0","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","utah-state","2021"
"6","Justin McGriff","WR","14","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.6","","utah-state","2021"
"7","Elelyon Noa","RB","14","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","1.7","","utah-state","2021"
"8","Carson Terrell","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","utah-state","2021"
"9","Jordan Nathan","WR","14","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","utah-state","2021"
"10","Savon Scarver","WR","14","0","1","0","1","0","0","0","2","0","0","0","0","0","0","12","0.9","","utah-state","2021"
"11","Andrew Peasley","QB","10","1","0","0","0","0","0","0","1","0","0","0","0","1","0","8","0.8","","utah-state","2021"
