"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jo'quavious Marks","RB","12","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","4.5","","mississippi-state","2022"
"2","Massimo Biscardi","K","11","0","0","0","0","0","0","0","0","25","27","8","11","0","0","49","4.5","","mississippi-state","2022"
"3","Caleb Ducking","WR","13","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","mississippi-state","2022"
"4","Rara Thomas","WR","12","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","mississippi-state","2022"
"5","Ben Raybon","K","13","0","0","0","0","0","0","0","0","20","22","4","6","0","0","32","2.5","","mississippi-state","2022"
"6","Lideatrick Griffin","WR","13","0","4","0","1","0","0","0","5","0","0","0","0","0","0","30","2.3","","mississippi-state","2022"
"7","Austin Williams","WR","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","mississippi-state","2022"
"8","Emmanuel Forbes","CB","12","0","0","0","0","0","3","0","3","0","0","0","0","0","0","18","1.5","AA","mississippi-state","2022"
"9","Jaden Walley","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","mississippi-state","2022"
"10","Dillon Johnson","RB","11","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","mississippi-state","2022"
"11","Justin Robinson","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","mississippi-state","2022"
"12","Rufus Harvey","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","mississippi-state","2022"
"13","Jamire Calvin","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","mississippi-state","2022"
"14","J.J. Jernighan","RB","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","mississippi-state","2022"
"15","Marcus Banks","CB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","mississippi-state","2022"
"16","Decamerion Richardson","CB","13","0","0","0","0","0","0","1","1","0","0","0","0","0","0","6","0.5","","mississippi-state","2022"
"17","Simeon Price","RB","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","mississippi-state","2022"
"18","Zavion Thomas","WR","11","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","mississippi-state","2022"
