"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Evan Hull","RB","12","5","2","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","northwestern","2022"
"2","Adam Stage","K","12","0","0","0","0","0","0","0","0","17","17","7","9","0","0","38","3.2","","northwestern","2022"
"3","Cam Porter","RB","12","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","northwestern","2022"
"4","Donny Navarro III","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","northwestern","2022"
"5","Raymond Niro III","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","northwestern","2022"
"6","Ryan Hilinski","QB","8","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","northwestern","2022"
"7","Andrew Clair","RB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","northwestern","2022"
"8","Anthony Tyus III","RB","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","northwestern","2022"
"9","Brendan Sullivan","QB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","northwestern","2022"
"10","Duke Olges","DL","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","northwestern","2022"
"11","Jacob Gill","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","northwestern","2022"
"12","Malik Washington","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","northwestern","2022"
"13","Jack Olsen","K","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1.0","","northwestern","2022"
