"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Alex McNulty","K","12","0","0","0","0","0","0","0","0","26","26","11","19","0","0","59","4.9","","buffalo","2023"
"2","Ron Cook Jr.","RB","12","6","1","0","0","0","0","0","7","0","0","0","0","1","0","44","3.7","","buffalo","2023"
"3","Marlyn Johnson","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","buffalo","2023"
"4","CJ Ogbonna","QB","8","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","2.3","","buffalo","2023"
"5","Cole Harrity","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","buffalo","2023"
"6","Darrell Harding Jr.","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","buffalo","2023"
"7","Devin Grant","S","12","0","0","0","0","0","2","0","2","0","0","0","0","0","0","12","1.0","","buffalo","2023"
"8","Jacqez Barksdale","RB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","buffalo","2023"
"9","Mike Washington","RB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","buffalo","2023"
"10","Al-Jay Henderson","RB","10","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","buffalo","2023"
"11","Andrew Schnackenberg","TE","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","buffalo","2023"
"12","Boobie Curry","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","buffalo","2023"
"13","Cole Snyder","QB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","buffalo","2023"
"14","Nik McMillan","WR","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","buffalo","2023"
"15","Cameron Ball","TE","10","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","buffalo","2023"
"16","Clevester Hines","CB","10","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","buffalo","2023"
