"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Kade Hensley","K","13","0","0","0","0","0","0","0","0","46","47","8","11","0","0","70","5.4","","coastal-carolina","2022"
"2","Jared Brown","WR","13","1","6","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","coastal-carolina","2022"
"3","Reese White","RB","10","5","2","0","0","0","0","0","7","0","0","0","0","0","0","42","4.2","","coastal-carolina","2022"
"4","CJ Beasley","RB","13","5","1","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","coastal-carolina","2022"
"5","Grayson McCall","QB","11","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","3.3","","coastal-carolina","2022"
"6","Tyson Mobley","WR","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","coastal-carolina","2022"
"7","Jacob Jenkins","TE","11","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.7","","coastal-carolina","2022"
"8","Tyler Roberts","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","coastal-carolina","2022"
"9","Sam Pinckney","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","coastal-carolina","2022"
"10","Xavier Gravette","TE","9","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","coastal-carolina","2022"
"11","Matthew McDoom","CB","13","0","0","0","1","0","0","0","1","0","0","0","0","0","0","6","0.5","","coastal-carolina","2022"
"12","Max Balthazar","RB","8","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","coastal-carolina","2022"
"13","Nate Hope II","RB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","coastal-carolina","2022"
"14","Jarrett Guest","QB","7","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","coastal-carolina","2022"
"15","Jahmar Brown","LB","7","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.9","","coastal-carolina","2022"
"16","Bryce Carpenter","QB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","coastal-carolina","2022"
"17","Aaron Bedgood","RB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","coastal-carolina","2022"
"18","Bryce Archie","QB","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1.0","","coastal-carolina","2022"
