"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Grady Gross","K","15","0","0","0","0","0","0","0","0","63","63","18","22","0","0","117","7.8","","washington","2023"
"2","Dillon Johnson","RB","14","16","0","0","0","0","0","0","16","0","0","0","0","0","0","96","6.9","","washington","2023"
"3","Rome Odunze","WR","15","1","13","1","0","0","0","0","15","0","0","0","0","0","0","90","6.0","AA","washington","2023"
"4","Ja'lynn Polk","WR","15","1","9","0","0","0","0","0","10","0","0","0","0","0","0","60","4.0","","washington","2023"
"5","Jalen McMillan","WR","11","1","5","0","0","0","0","0","6","0","0","0","0","0","0","36","3.3","","washington","2023"
"6","Jack Westover","TE","15","1","4","0","0","0","0","0","5","0","0","0","0","1","0","32","2.1","","washington","2023"
"7","Germie Bernard","WR","14","2","2","0","0","0","0","0","4","0","0","0","0","0","0","24","1.7","","washington","2023"
"8","Michael Penix Jr.","QB","15","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.2","H-2,Maxwell","washington","2023"
"9","Devin Culp","TE","15","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.8","","washington","2023"
"10","Daniyel Ngata","RB","10","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","washington","2023"
"11","Will Nixon","WR","15","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","washington","2023"
"12","Sam Adams II","RB","10","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","washington","2023"
"13","Quentin Moore","TE","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","washington","2023"
"14","Mishael Powell","CB","15","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.4","","washington","2023"
"15","Josh Cuevas","TE","15","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","washington","2023"
"16","Giles Jackson","WR","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","washington","2023"
"17","Edefuan Ulofoshio","LB","15","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.4","","washington","2023"
"18","Jaden Green","LS","15","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.1","","washington","2023"
"19","Addison Shrock","K","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1.0","","washington","2023"
