"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","James Turner","K","13","0","0","0","0","0","0","0","0","38","39","20","22","0","0","98","7.5","","louisville","2022"
"2","Malik Cunningham","QB","10","12","0","0","0","0","0","0","12","0","0","0","0","0","0","72","7.2","","louisville","2022"
"3","Tiyon Evans","RB","8","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","4.5","","louisville","2022"
"4","Jawhar Jordan","RB","13","4","0","0","1","0","0","0","5","0","0","0","0","0","0","30","2.3","","louisville","2022"
"5","Marshon Ford","TE","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","louisville","2022"
"6","Trevion Cooley","RB","7","2","1","0","0","0","0","0","3","0","0","0","0","0","0","18","2.6","","louisville","2022"
"7","Ahmari Huggins-Bruce","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","louisville","2022"
"8","Jaelin Carter","WR","10","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","louisville","2022"
"9","Kei'Trel Clark","DB","12","0","0","0","0","1","1","0","2","0","0","0","0","0","0","12","1.0","","louisville","2022"
"10","Tyler Hudson","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","louisville","2022"
"11","Braden Smith","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisville","2022"
"12","Brock Domann","QB","10","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","louisville","2022"
"13","Isaac Martin","RB","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisville","2022"
"14","Josh Lifson","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisville","2022"
"15","Quincy Riley","CB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","louisville","2022"
