"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Khalan Laborn","RB","13","16","0","0","0","0","0","0","16","0","0","0","0","0","0","96","7.4","","marshall","2022"
"2","Rece Verhoff","K","13","0","0","0","0","0","0","0","0","33","35","13","20","0","0","72","5.5","","marshall","2022"
"3","Corey Gammage","WR","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","marshall","2022"
"4","Rasheen Ali","RB","3","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","4.0","","marshall","2022"
"5","Devin Miller","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","marshall","2022"
"6","Ethan Payne","RB","12","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","marshall","2022"
"7","Toby Payne","TE","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","marshall","2022"
"8","A.J. Turner","RB","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","marshall","2022"
"9","Steven Gilmore","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","marshall","2022"
"10","Shadeed Ahmed","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","marshall","2022"
"11","Owen Porter","DL","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","marshall","2022"
"12","Jayden Harrison","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","marshall","2022"
"13","EJ Horton","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","marshall","2022"
"14","Damion Barber Jr.","DL","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","marshall","2022"
"15","Dainsus Miller","CB","7","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","marshall","2022"
"16","Charles Montgomery","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","marshall","2022"
"17","Cam Fancher","QB","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","marshall","2022"
"18","Caleb McMillan","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","marshall","2022"
"19","Sean Meisler","K","2","0","0","0","0","0","0","0","0","4","4","0","0","0","0","4","2.0","","marshall","2022"
"20","E.J. Jackson","S","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","marshall","2022"
