"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jakobi Buchanan","RB","14","13","0","0","0","0","0","0","13","0","0","0","0","0","0","78","5.6","","army","2021"
"2","Cole Talley","K","14","0","0","0","0","0","0","0","0","47","49","9","13","0","0","74","5.3","","army","2021"
"3","Christian Anderson","QB","12","9","0","0","0","0","0","0","9","0","0","0","0","0","0","60","5.0","","army","2021"
"4","Tyhier Tyler","QB","12","7","0","0","0","0","0","0","7","0","0","0","0","0","0","48","4.0","","army","2021"
"5","Tyrell Robinson","RB","14","3","3","0","0","0","0","0","6","0","0","0","0","0","0","36","2.6","","army","2021"
"6","Anthony Adkins","RB","14","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.1","","army","2021"
"7","Braheam Murphy","RB","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","army","2021"
"8","Brandon Walters","RB","14","1","2","0","0","0","0","0","3","0","0","0","0","0","0","18","1.3","","army","2021"
"9","Isaiah Alston","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","army","2021"
"10","Wilson Catoe","FB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","army","2021"
"11","AJ Howard Jr.","RB","13","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","army","2021"
"12","Tyson Riley","RB","10","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","army","2021"
"13","Quinn Maretzki","K","4","0","0","0","0","0","0","0","0","7","7","1","1","0","0","10","2.5","","army","2021"
"14","Markens Pierre","RB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","army","2021"
"15","Shacori Williams","RB","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","army","2021"
"16","Jordyn Law","OL","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","army","2021"
"17","Jemel Jones","QB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","army","2021"
"18","Ay'Juan Marshall","RB","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","army","2021"
"19","Joshua Lingenfelter","TE","10","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","army","2021"
"20","Chris Cameron","TE","11","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","army","2021"
"21","Trey Gronotte","K","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1.0","","army","2021"
