"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Noah Ruggles","K","13","0","0","0","0","0","0","0","0","74","75","17","20","0","0","125","9.6","","ohio-state","2022"
"2","Miyan Williams","RB","11","14","0","0","0","0","0","0","14","0","0","0","0","0","0","84","7.6","","ohio-state","2022"
"3","Marvin Harrison Jr.","WR","13","0","14","0","0","0","0","0","14","0","0","0","0","0","0","84","6.5","AA","ohio-state","2022"
"4","Emeka Egbuka","WR","13","2","10","0","0","0","0","0","12","0","0","0","0","0","0","72","5.5","","ohio-state","2022"
"5","TreVeyon Henderson","RB","8","6","1","0","0","0","0","0","7","0","0","0","0","0","0","42","5.3","","ohio-state","2022"
"6","Julian Fleming","WR","11","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.3","","ohio-state","2022"
"7","Dallan Hayden","RB","10","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","3.0","","ohio-state","2022"
"8","Cade Stover","TE","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","ohio-state","2022"
"9","Xavier Johnson","WR","13","1","2","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","ohio-state","2022"
"10","Mitch Rossi","RB","13","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","ohio-state","2022"
"11","Kamryn Babb","WR","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","6.0","","ohio-state","2022"
"12","J.T. Tuimoloau","DL","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","ohio-state","2022"
"13","Jayden Ballard","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ohio-state","2022"
"14","Gee Scott Jr.","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ohio-state","2022"
"15","Steele Chambers","LB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","ohio-state","2022"
"16","TC Caffey","RB","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","3.0","","ohio-state","2022"
"17","Tommy Eichenberg","LB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","ohio-state","2022"
