"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Matthew Shipley","K","13","0","0","0","0","0","0","0","0","27","28","16","20","0","0","75","5.8","","hawaii","2022"
"2","Dedrick Parson","RB","13","11","1","0","0","0","0","0","12","0","0","0","0","0","0","72","5.5","","hawaii","2022"
"3","Zion Bowens","WR","9","0","4","0","0","0","0","0","4","0","0","0","0","1","0","26","2.9","","hawaii","2022"
"4","Caleb Phillips","TE","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","hawaii","2022"
"5","Nasjzae Bryant","RB","10","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","hawaii","2022"
"6","Tamatoa Mokiao-Atimalala","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","hawaii","2022"
"7","Tylan Hines","RB","13","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","hawaii","2022"
"8","Jalen Walthall","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","hawaii","2022"
"9","Jonah Panoke","WR","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","hawaii","2022"
"10","Penei Pavihi","LB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","hawaii","2022"
"11","Steven Fiso","WR","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","hawaii","2022"
