"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Ethan Sanchez","K","11","0","0","0","0","0","0","0","0","28","28","10","13","0","0","58","5.3","","old-dominion","2022"
"2","Ali Jennings","WR","9","0","9","0","0","0","0","0","9","0","0","0","0","0","0","54","6.0","","old-dominion","2022"
"3","Blake Watson","RB","11","5","2","0","0","0","0","0","7","0","0","0","0","0","0","42","3.8","","old-dominion","2022"
"4","Javon Harvey","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","old-dominion","2022"
"5","Zack Kuntz","TE","5","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","2.4","","old-dominion","2022"
"6","Deeve Harris","DE","10","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.6","","old-dominion","2022"
"7","D.J. Mack Jr.","QB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","old-dominion","2022"
"8","Hayden Wolff","QB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","old-dominion","2022"
"9","Isaiah Spencer","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","old-dominion","2022"
"10","Isiah Paige","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","old-dominion","2022"
"11","Keshawn Wicks","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","old-dominion","2022"
"12","Robert Kennedy","S","11","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","old-dominion","2022"
"13","Obie Sanni","RB","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","old-dominion","2022"
