"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Gavin Baechle","K","13","0","0","0","0","0","0","0","0","34","35","18","24","0","0","88","6.8","","texas-el-paso","2021"
"2","Jacob Cowing","WR","13","1","7","0","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","texas-el-paso","2021"
"3","Ronald Awatt","RB","13","6","0","0","0","0","0","0","6","0","0","0","0","1","0","38","2.9","","texas-el-paso","2021"
"4","Deion Hankins","RB","11","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","3.3","","texas-el-paso","2021"
"5","Justin Garrett","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","1","0","26","2.0","","texas-el-paso","2021"
"6","Trent Thompson","TE","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","texas-el-paso","2021"
"7","Tyrin Smith","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","texas-el-paso","2021"
"8","Calvin Brownholtz","QB","12","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","texas-el-paso","2021"
"9","Quadraiz Wadley","RB","6","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","2.0","","texas-el-paso","2021"
"10","Breon Hayward","LB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","texas-el-paso","2021"
"11","Reynaldo Flores","RB","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","texas-el-paso","2021"
