"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Blake Grupe","K","12","0","0","0","0","0","0","0","0","31","32","20","25","0","0","91","7.6","","arkansas-state","2021"
"2","Corey Rucker","WR","12","1","9","0","0","0","0","0","10","0","0","0","0","0","0","60","5.0","","arkansas-state","2021"
"3","Te'Vailance Hunt","WR","11","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.3","","arkansas-state","2021"
"4","Alan Lamar","RB","12","1","0","0","2","0","0","0","3","0","0","0","0","0","0","18","1.5","","arkansas-state","2021"
"5","Dahu Green","WR","10","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","arkansas-state","2021"
"6","Lincoln Pare","RB","12","1","2","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","arkansas-state","2021"
"7","Emmanual Stevenson","TE","10","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","arkansas-state","2021"
"8","Jeff Foreman","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","arkansas-state","2021"
"9","Adam Jones","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","arkansas-state","2021"
"10","Akeem Hayes","WR","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","arkansas-state","2021"
"11","Johnnie Lang","RB","12","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","arkansas-state","2021"
"12","Kivon Bennett","DL","12","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","arkansas-state","2021"
"13","Layne Hatcher","QB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","arkansas-state","2021"
"14","Ross Painter","TE","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","arkansas-state","2021"
