"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Tyler Allgeier","RB","13","23","0","0","0","0","0","0","23","0","0","0","0","0","0","138","10.6","","brigham-young","2021"
"2","Jake Oldroyd","K","10","0","0","0","0","0","0","0","0","42","43","9","13","0","0","69","6.9","","brigham-young","2021"
"3","Neil Pau'u","WR","10","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.6","","brigham-young","2021"
"4","Puka Nacua","WR","12","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","brigham-young","2021"
"5","Samson Nacua","WR","13","1","3","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","brigham-young","2021"
"6","Lopini Katoa","RB","13","2","1","0","0","0","0","0","3","0","0","0","0","1","0","20","1.5","","brigham-young","2021"
"7","Gunner Romney","WR","10","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","brigham-young","2021"
"8","Isaac Rex","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","brigham-young","2021"
"9","Jaren Hall","QB","10","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","brigham-young","2021"
"10","Keanu Hill","WR","13","0","2","1","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","brigham-young","2021"
"11","Justen Smith","K","4","0","0","0","0","0","0","0","0","11","11","2","3","0","0","17","4.3","","brigham-young","2021"
"12","Dallin Holker","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","brigham-young","2021"
"13","Jackson McChesney","RB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","brigham-young","2021"
"14","Masen Wake","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","brigham-young","2021"
