"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","John Hoyland","K","13","0","0","0","0","0","0","0","0","38","39","13","20","0","0","77","5.9","","wyoming","2023"
"2","Andrew Peasley","QB","12","7","0","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","wyoming","2023"
"3","Ayir Asante","WR","13","1","6","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","wyoming","2023"
"4","Wyatt Wieland","WR","13","1","5","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","wyoming","2023"
"5","Harrison Waylee","RB","10","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","3.0","","wyoming","2023"
"6","John Michael Gyllenborg","TE","13","0","3","0","0","0","0","0","3","0","0","0","0","1","0","20","1.5","","wyoming","2023"
"7","Sam Scott","RB","13","2","0","0","0","0","0","0","2","0","0","0","0","1","0","14","1.1","","wyoming","2023"
"8","Evan Svoboda","QB","10","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","wyoming","2023"
"9","Treyton Welch","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","wyoming","2023"
"10","Jakorey Hawkins","DB","13","0","0","0","0","0","0","1","1","0","0","0","0","1","0","8","0.6","","wyoming","2023"
"11","Caleb Driskill","FB","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","wyoming","2023"
"12","Gunner Gentry","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","wyoming","2023"
"13","Jamari Ferrell","RB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","wyoming","2023"
"14","Ryan Marquez","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","wyoming","2023"
"15","Will Pelissier","WR","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","wyoming","2023"
"16","Wyett Ekeler","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","wyoming","2023"
