"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Dominic Zvada","K","13","0","0","0","0","0","0","0","0","41","41","17","22","0","0","92","7.1","","arkansas-state","2023"
"2","Courtney Jackson","WR","13","0","7","1","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","arkansas-state","2023"
"3","Ja'Quez Cross","RB","13","7","0","0","1","0","0","0","8","0","0","0","0","0","0","48","3.7","","arkansas-state","2023"
"4","Zak Wallace","RB","12","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","arkansas-state","2023"
"5","Jaylen Raynor","QB","11","5","0","0","0","0","0","0","5","0","0","0","0","1","0","32","2.9","","arkansas-state","2023"
"6","Jeff Foreman","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","arkansas-state","2023"
"7","Cedric Hawkins","RB","8","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","arkansas-state","2023"
"8","Corey Rucker","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","arkansas-state","2023"
"9","Emmanual Stevenson","TE","8","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","arkansas-state","2023"
"10","Adam Jones","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","arkansas-state","2023"
"11","Dane Motley","LB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","arkansas-state","2023"
"12","Javante Mackey","LB","12","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","arkansas-state","2023"
"13","Melique Straker","LB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","arkansas-state","2023"
"14","Reagan Ealy","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","arkansas-state","2023"
"15","Trevian Thomas","S","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","arkansas-state","2023"
