"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jack Martin","K","12","0","0","0","0","0","0","0","0","34","34","8","14","0","0","58","4.8","","houston","2023"
"2","Matthew Golden","WR","9","0","6","0","2","0","0","0","8","0","0","0","0","0","0","48","5.3","","houston","2023"
"3","Donovan Smith","QB","12","6","1","0","0","0","0","0","7","0","0","0","0","1","0","44","3.7","","houston","2023"
"4","Joseph Manjack IV","WR","10","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.6","","houston","2023"
"5","Parker Jenkins","RB","12","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","houston","2023"
"6","Sam Brown","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","houston","2023"
"7","Stephon Johnson Jr.","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","houston","2023"
"8","Stacy Sneed","RB","12","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","houston","2023"
"9","Bryan Henry","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","houston","2023"
"10","Dalton Carnes","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","houston","2023"
"11","Isaiah Hamilton","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","houston","2023"
"12","Jonah Wilson","WR","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","houston","2023"
"13","Tony Mathis","RB","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","houston","2023"
"14","Malik Robinson","LB","12","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0.2","","houston","2023"
