"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Matthew Quinn","PK","13","0","0","0","0","0","0","0","0","49","50","11","16","0","0","82","6.3","","alabama-birmingham","2021"
"2","DeWayne McBride","RB","13","13","0","0","0","0","0","0","13","0","0","0","0","0","0","78","6.0","","alabama-birmingham","2021"
"3","Gerrit Prince","TE","13","0","10","0","0","0","0","0","10","0","0","0","0","0","0","60","4.6","","alabama-birmingham","2021"
"4","Jermaine Brown Jr.","RB","13","7","0","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","alabama-birmingham","2021"
"5","Trea Shropshire","WR","13","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","alabama-birmingham","2021"
"6","Dylan Hopkins","QB","13","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","alabama-birmingham","2021"
"7","Grayson Cash","S","13","0","0","1","0","0","1","0","2","0","0","0","0","0","0","12","0.9","","alabama-birmingham","2021"
"8","Hayden Pittman","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","alabama-birmingham","2021"
"9","Keondre Swoopes","S","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","alabama-birmingham","2021"
"10","Larry Wooden","RB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","alabama-birmingham","2021"
"11","Lucious Stanley","RB","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","alabama-birmingham","2021"
"12","Rajae' Johnson-Sanders","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","alabama-birmingham","2021"
"13","Samario Rudolph","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","alabama-birmingham","2021"
"14","Mac McWilliams","CB","8","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0.3","","alabama-birmingham","2021"
