"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Alex Felkins","K","13","0","0","0","0","0","0","0","0","47","47","19","24","0","0","104","8.0","","penn-state","2023"
"2","Nicholas Singleton","RB","13","8","2","0","0","0","0","0","10","0","0","0","0","1","0","62","4.8","","penn-state","2023"
"3","Tyler Warren","TE","13","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","penn-state","2023"
"4","Theo Johnson","TE","13","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","penn-state","2023"
"5","Kaytron Allen","RB","13","6","1","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","penn-state","2023"
"6","Beau Pribula","QB","11","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","3.3","","penn-state","2023"
"7","Keandre Lambert-Smith","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","1","0","26","2.0","","penn-state","2023"
"8","Drew Allar","QB","13","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","penn-state","2023"
"9","Treyson Potts","RB","13","2","1","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","penn-state","2023"
"10","Khalil Dinkins","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","penn-state","2023"
"11","Dante Cephas","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","penn-state","2023"
"12","Daequan Hardy","CB","11","0","0","2","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","penn-state","2023"
"13","Sander Sahaydak","K","7","0","0","0","0","0","0","0","0","7","7","0","2","0","0","7","1.0","","penn-state","2023"
"14","Harrison Wallace III","WR","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","penn-state","2023"
"15","Kaden Saunders","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","penn-state","2023"
"16","Malik McClain","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","penn-state","2023"
"17","Dominic Deluca","LB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","penn-state","2023"
"18","Omari Evans","WR","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","penn-state","2023"
