"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jared Sackett","K","14","0","0","0","0","0","0","0","0","59","59","22","27","0","0","125","8.9","","texas-san-antonio","2022"
"2","Zakhari Franklin","WR","14","0","15","0","0","0","0","0","15","0","0","0","0","1","0","92","6.6","","texas-san-antonio","2022"
"3","Frank Harris","QB","14","9","0","0","0","0","0","0","9","0","0","0","0","1","0","56","4.0","","texas-san-antonio","2022"
"4","Brenden Brady","RB","12","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","4.5","","texas-san-antonio","2022"
"5","De'Corian Clark","WR","9","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","5.3","","texas-san-antonio","2022"
"6","Joshua Cephus","WR","13","1","6","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","texas-san-antonio","2022"
"7","Kevorian Barnes","RB","13","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","texas-san-antonio","2022"
"8","Oscar Cardenas","TE","14","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","texas-san-antonio","2022"
"9","Trelon Smith","RB","7","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.7","","texas-san-antonio","2022"
"10","Tykee Ogle-Kellogg","WR","9","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","texas-san-antonio","2022"
"11","Chris Carpenter","WR","12","0","0","0","1","0","0","0","1","0","0","0","0","0","0","6","0.5","","texas-san-antonio","2022"
"12","Dadrian Taylor","LB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","texas-san-antonio","2022"
"13","Dan Dishman","TE","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","texas-san-antonio","2022"
"14","Justin Rodriguez","RB","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","3.0","","texas-san-antonio","2022"
