"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jackson Courville","K","12","0","0","0","0","0","0","0","0","24","25","15","21","0","0","69","5.8","","ball-state","2023"
"2","Kiael Kelly","QB","12","7","0","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","ball-state","2023"
"3","Marquez Cooper","RB","12","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","ball-state","2023"
"4","Tanner Koziol","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","ball-state","2023"
"5","Rico Barfield","RB","12","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","ball-state","2023"
"6","Vaughn Pemberton","RB","6","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","2.0","","ball-state","2023"
"7","Ahmad Edwards","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ball-state","2023"
"8","Charlie Spegal","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ball-state","2023"
"9","Keionte Newson","LB","12","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","ball-state","2023"
"10","Layne Hatcher","QB","7","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","ball-state","2023"
"11","Maximus Webster","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ball-state","2023"
"12","Qian Magwood","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ball-state","2023"
"13","Ty Robinson","WR","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","3.0","","ball-state","2023"
