"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Morgan Suarez","K","10","0","0","0","0","0","0","0","0","38","38","9","13","0","0","65","6.5","","florida-atlantic","2022"
"2","LaJohntay Wester","WR","12","1","8","0","0","0","0","0","9","0","0","0","0","0","0","54","4.5","","florida-atlantic","2022"
"3","Larry McCammon III","RB","12","7","1","0","0","0","0","0","8","0","0","0","0","0","0","48","4.0","","florida-atlantic","2022"
"4","Jahmal Edrine","WR","11","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.3","","florida-atlantic","2022"
"5","N'Kosi Perry","QB","12","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","florida-atlantic","2022"
"6","Je'Quan Burton","WR","11","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","florida-atlantic","2022"
"7","Zuberi Mobley","RB","12","3","1","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","florida-atlantic","2022"
"8","Tony Johnson","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","florida-atlantic","2022"
"9","Johnny Ford","RB","8","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","florida-atlantic","2022"
"10","Teja Young","S","10","0","0","0","0","0","2","0","2","0","0","0","0","0","0","12","1.2","","florida-atlantic","2022"
"11","Carter Davis","K","11","0","0","0","0","0","0","0","0","7","7","1","2","0","0","10","0.9","","florida-atlantic","2022"
"12","Austin Evans","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","florida-atlantic","2022"
"13","Justin McKithen","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","florida-atlantic","2022"
"14","Willie Taggart Jr.","QB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","florida-atlantic","2022"
