"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Trey Smack","K","12","0","0","0","0","0","0","0","0","29","29","17","21","0","0","80","6.7","","florida","2023"
"2","Trevor Etienne","RB","11","8","1","0","0","0","0","0","9","0","0","0","0","0","0","54","4.9","","florida","2023"
"3","Eugene Wilson III","WR","10","0","6","0","0","0","0","0","6","0","0","0","0","1","0","38","3.8","","florida","2023"
"4","Montrell Johnson","RB","12","5","1","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","florida","2023"
"5","Ricky Pearsall","WR","12","2","4","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","florida","2023"
"6","Arlis Boardingham","TE","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","florida","2023"
"7","Graham Mertz","QB","11","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","florida","2023"
"8","Hayden Hansen","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","1","0","14","1.2","","florida","2023"
"9","Treyaun Webb","RB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","florida","2023"
"10","Adam Mihalek","K","3","0","0","0","0","0","0","0","0","4","5","1","3","0","0","7","2.3","","florida","2023"
"11","Caleb Douglas","WR","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","florida","2023"
"12","Kahleil Jackson","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","florida","2023"
"13","Jamari Lyons","DL","12","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0.2","","florida","2023"
