"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Cam Little","K","13","0","0","0","0","0","0","0","0","46","46","20","24","0","0","106","8.2","","arkansas","2021"
"2","Treylon Burks","WR","12","1","11","0","0","0","0","0","12","0","0","0","0","0","0","72","6.0","","arkansas","2021"
"3","Dominique Johnson","RB","13","7","1","0","0","0","0","0","8","0","0","0","0","1","0","50","3.8","","arkansas","2021"
"4","K.J. Jefferson","QB","13","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","arkansas","2021"
"5","Raheim Sanders","RB","13","5","1","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","arkansas","2021"
"6","Trelon Smith","RB","13","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","arkansas","2021"
"7","AJ Green","RB","12","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","arkansas","2021"
"8","Blake Kern","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","arkansas","2021"
"9","Tyson Morris","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","arkansas","2021"
"10","Warren Thompson","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","arkansas","2021"
"11","Ketron Jackson Jr.","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","arkansas","2021"
"12","Malik Hornsby","QB","7","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","arkansas","2021"
"13","Nathan Parodi","DB","12","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","arkansas","2021"
"14","Trey Knox","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","arkansas","2021"
