"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Nicholas Barr-Mira","K","13","0","0","0","0","0","0","0","0","61","61","15","21","0","0","106","8.2","","ucla","2022"
"2","Zach Charbonnet","RB","10","14","0","0","0","0","0","0","14","0","0","0","0","0","0","84","8.4","","ucla","2022"
"3","Dorian Thompson-Robinson","QB","13","12","0","0","0","0","0","0","12","0","0","0","0","0","0","72","5.5","","ucla","2022"
"4","Jake Bobo","WR","13","0","7","0","0","0","0","0","7","0","0","0","0","1","0","44","3.4","","ucla","2022"
"5","Keegan Jones","WR","12","2","3","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","ucla","2022"
"6","Michael Ezeike","TE","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","ucla","2022"
"7","Kazmeir Allen","WR","11","2","2","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","ucla","2022"
"8","Kam Brown","WR","11","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","ucla","2022"
"9","Logan Loya","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","ucla","2022"
"10","Colson Yankoff","RB","11","1","2","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","ucla","2022"
"11","Hudson Habermehl","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","ucla","2022"
"12","Ethan Garbers","QB","6","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","2.0","","ucla","2022"
"13","TJ Harden","RB","6","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","2.0","","ucla","2022"
"14","Titus Mokiao-Atimalala","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","0.6","","ucla","2022"
"15","Christian Grubb","RB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","ucla","2022"
"16","Josiah Norwood","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ucla","2022"
"17","Jaylin Davies","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","ucla","2022"
"18","Matt Sykes","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ucla","2022"
"19","Joseph Firebaugh Jr.","K","2","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","1.0","","ucla","2022"
