"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","R.J. Harvey","RB","13","16","1","0","0","0","0","0","17","0","0","0","0","0","0","102","7.8","","central-florida","2023"
"2","Colton Boomer","K","13","0","0","0","0","0","0","0","0","48","50","13","21","0","0","87","6.7","","central-florida","2023"
"3","Kobe Hudson","WR","13","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","central-florida","2023"
"4","Javon Baker","WR","13","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","central-florida","2023"
"5","John Rhys Plumlee","QB","10","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","3.0","","central-florida","2023"
"6","Jordan McDonald","RB","11","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","central-florida","2023"
"7","Xavier Townsend","WR","11","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","central-florida","2023"
"8","Alec Holler","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","central-florida","2023"
"9","Timmy Mcclain","QB","7","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.7","","central-florida","2023"
"10","Demari Henderson","DB","10","0","0","0","0","1","0","0","1","0","0","0","0","1","0","8","0.8","","central-florida","2023"
"11","Demarkcus Bowman","RB","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","central-florida","2023"
"12","Jaylon Griffin","WR","6","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","central-florida","2023"
"13","Johnny Richardson","RB","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","central-florida","2023"
"14","Mark-Antony Richards","RB","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","central-florida","2023"
"15","Randy Pittman Jr.","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","central-florida","2023"
