"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Tank Bigsby","RB","12","10","0","0","0","0","0","0","10","0","0","0","0","0","0","60","5.0","","auburn","2022"
"2","Anders Carlson","K","9","0","0","0","0","0","0","0","0","22","22","12","17","0","0","58","6.4","","auburn","2022"
"3","Jarquez Hunter","RB","12","7","2","0","0","0","0","0","9","0","0","0","0","0","0","54","4.5","","auburn","2022"
"4","Robby Ashford","QB","12","7","0","0","0","0","0","0","7","0","0","0","0","1","0","44","3.7","","auburn","2022"
"5","Alex McPherson","K","4","0","0","0","0","0","0","0","0","9","9","6","7","0","0","27","6.8","","auburn","2022"
"6","Ja'Varrius Johnson","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","auburn","2022"
"7","Camden Brown","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","auburn","2022"
"8","DJ James","CB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","auburn","2022"
"9","John Samuel Shenker","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","auburn","2022"
"10","Koy Moore","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","auburn","2022"
"11","TJ Finley","QB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","auburn","2022"
