"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Mitchell Fineran","K","14","0","0","0","0","0","0","0","0","41","44","18","24","0","0","95","6.8","","purdue","2022"
"2","Charlie Jones","WR","13","0","12","0","0","0","0","0","12","0","0","0","0","0","0","72","5.5","","purdue","2022"
"3","Devin Mockobee","RB","13","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","4.2","","purdue","2022"
"4","Payne Durham","TE","13","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","purdue","2022"
"5","Dylan Downing","RB","12","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","purdue","2022"
"6","TJ Sheffield","WR","14","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.7","","purdue","2022"
"7","King Doerue","RB","4","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","4.5","","purdue","2022"
"8","Aidan O'Connell","QB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","purdue","2022"
"9","Cam Allen","DB","14","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.4","","purdue","2022"
"10","Chris Jefferson","S","5","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","1.2","","purdue","2022"
"11","Cory Trice","CB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","purdue","2022"
"12","Mershawn Rice","WR","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","purdue","2022"
"13","Paul Piferi","TE","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","purdue","2022"
"14","Caleb Krockover","K","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1.0","","purdue","2022"
