"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Victor Rosa","RB","12","11","0","0","0","0","0","0","11","0","0","0","0","0","0","66","5.5","","connecticut","2022"
"2","Noe Ruelas","K","13","0","0","0","0","0","0","0","0","28","28","12","16","0","0","64","4.9","","connecticut","2022"
"3","Aaron Turner","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","connecticut","2022"
"4","Devontae Houston","RB","10","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","connecticut","2022"
"5","Justin Joly","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","connecticut","2022"
"6","Robert Burns","RB","13","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","connecticut","2022"
"7","Zion Turner","QB","13","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","connecticut","2022"
"8","Keelan Marion","WR","5","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","1.6","","connecticut","2022"
"9","Brandon Niemenski","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","connecticut","2022"
"10","Cale Millen","QB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","connecticut","2022"
"11","Jackson Mitchell","LB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","connecticut","2022"
"12","Jacob Flynn","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","connecticut","2022"
"13","Kevens Clercius","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","connecticut","2022"
"14","Nate Carter","RB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","connecticut","2022"
"15","Ta'Quan Roberson","QB","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","6.0","","connecticut","2022"
