"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Ollie Gordon","RB","14","21","1","0","0","0","0","0","22","0","0","0","0","0","0","132","9.4","H-7,AA","oklahoma-state","2023"
"2","Alex Hale","K","13","0","0","0","0","0","0","0","0","36","38","27","34","0","0","117","9.0","","oklahoma-state","2023"
"3","Brennan Presley","WR","14","2","6","0","0","0","0","0","8","0","0","0","0","0","0","48","3.4","","oklahoma-state","2023"
"4","Rashod Owens","WR","14","0","5","0","0","0","0","0","5","0","0","0","0","1","0","32","2.3","","oklahoma-state","2023"
"5","Alan Bowman","QB","14","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","oklahoma-state","2023"
"6","Elijah Collins","RB","10","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","oklahoma-state","2023"
"7","Jaden Bray","WR","10","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","oklahoma-state","2023"
"8","Jaden Nixon","RB","12","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","oklahoma-state","2023"
"9","Logan Ward","K","14","0","0","0","0","0","0","0","0","7","7","0","0","0","0","7","0.5","","oklahoma-state","2023"
"10","Cameron Epps","S","14","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.4","","oklahoma-state","2023"
"11","De'Zhaun Stribling","WR","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","oklahoma-state","2023"
"12","Gunnar Gundy","QB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","oklahoma-state","2023"
"13","Josiah Johnson","TE","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","oklahoma-state","2023"
"14","Leon Johnson III","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","oklahoma-state","2023"
