"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Caleb Griffin","K","12","0","0","0","0","0","0","0","0","24","26","14","19","0","0","66","5.5","","illinois","2023"
"2","Pat Bryant","WR","12","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","illinois","2023"
"3","Isaiah Williams","WR","12","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","illinois","2023"
"4","Reggie Love III","RB","8","4","0","0","0","0","0","0","4","0","0","0","0","1","0","26","3.3","","illinois","2023"
"5","Casey Washington","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","illinois","2023"
"6","Tip Reiman","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","1","0","20","1.7","","illinois","2023"
"7","Kaden Feagin","RB","9","2","1","0","0","0","0","0","3","0","0","0","0","0","0","18","2.0","","illinois","2023"
"8","Luke Altmyer","QB","9","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","2.0","","illinois","2023"
"9","Josh McCray","RB","5","2","0","0","0","0","0","0","2","0","0","0","0","1","0","14","2.8","","illinois","2023"
"10","Miles Scott","DB","12","0","0","0","0","0","2","0","2","0","0","0","0","0","0","12","1.0","","illinois","2023"
"11","Aidan Laughery","RB","9","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","illinois","2023"
"12","Griffin Moore","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","illinois","2023"
"13","Malik Elzy","WR","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","illinois","2023"
"14","Tanner Arkin","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","illinois","2023"
