"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Audric Estime","RB","12","18","0","0","0","0","0","0","18","0","0","0","0","0","0","108","9.0","","notre-dame","2023"
"2","Spencer Shrader","K","13","0","0","0","0","0","0","0","0","61","62","15","22","0","0","106","8.2","","notre-dame","2023"
"3","Jaden Greathouse","WR","12","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","notre-dame","2023"
"4","Jadarian Price","RB","13","3","1","0","1","0","0","0","5","0","0","0","0","0","0","30","2.3","","notre-dame","2023"
"5","Chris Tyree","RB","12","0","3","1","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","notre-dame","2023"
"6","Jordan Faison","WR","7","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","3.4","","notre-dame","2023"
"7","Gi'Bran Payne","RB","13","2","2","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","notre-dame","2023"
"8","Holden Staes","TE","11","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","notre-dame","2023"
"9","Sam Hartman","QB","12","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","notre-dame","2023"
"10","Jeremiyah Love","RB","13","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","notre-dame","2023"
"11","Jayden Thomas","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","notre-dame","2023"
"12","Tobias Merriweather","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","notre-dame","2023"
"13","Rico Flores Jr.","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","0.7","","notre-dame","2023"
"14","Ramon Henderson","S","12","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","notre-dame","2023"
"15","Mitchell Evans","TE","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","notre-dame","2023"
"16","Xavier Watts","S","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","Nagurski,AA","notre-dame","2023"
"17","Chase Ketterer","RB","10","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","notre-dame","2023"
"18","Javontae Jean-Baptiste","DL","13","0","0","0","0","0","0","1","1","0","0","0","0","0","0","6","0.5","","notre-dame","2023"
"19","Jaden Mickey","CB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","notre-dame","2023"
"20","Eli Raridon","TE","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","notre-dame","2023"
"21","Devyn Ford","RB","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","notre-dame","2023"
"22","Deion Colzie","WR","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","notre-dame","2023"
"23","Davis Sherwood","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","notre-dame","2023"
"24","Cooper Flanagan","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","notre-dame","2023"
"25","Clarence Lewis","CB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","notre-dame","2023"
"26","Zac Yoakam","K","2","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","1.0","","notre-dame","2023"
"27","Marcello Diomede","K","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1.0","","notre-dame","2023"
