"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Noel Ruiz","PK","13","0","0","0","0","0","0","0","0","45","47","13","15","0","0","84","6.5","","georgia-state","2021"
"2","Tucker Gregg","RB","13","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","4.2","","georgia-state","2021"
"3","Jamyest Williams","RB","13","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","4.2","","georgia-state","2021"
"4","Aubry Payne","TE","12","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","georgia-state","2021"
"5","Ja'Cyais Credle","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","georgia-state","2021"
"6","Jamari Thrash","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","georgia-state","2021"
"7","Darren Grainger","QB","13","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","georgia-state","2021"
"8","Cornelious Brown","QB","5","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","2.4","","georgia-state","2021"
"9","Roger Carter","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","georgia-state","2021"
"10","Destin Coates","RB","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","georgia-state","2021"
"11","Jamil Muhammad","LB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","georgia-state","2021"
"12","Javon Denis","DE","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","georgia-state","2021"
"13","Marcus Carroll","RB","8","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","georgia-state","2021"
"14","Robert Lewis","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","georgia-state","2021"
"15","Sam Pinckney","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","georgia-state","2021"
"16","Tailique Williams","WR","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","georgia-state","2021"
"17","Terrance Dixon","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","georgia-state","2021"
"18","Antavious Lane","S","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","georgia-state","2021"
