"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Dean Janikowski","K","13","0","0","0","0","0","0","0","0","42","44","14","17","0","0","84","6.5","","washington-state","2021"
"2","Max Borghi","RB","12","12","0","0","0","0","0","0","12","0","0","0","0","0","0","72","6.0","","washington-state","2021"
"3","Travell Harris","WR","13","1","9","0","0","0","0","0","10","0","0","0","0","0","0","60","4.6","","washington-state","2021"
"4","Calvin Jackson Jr.","WR","13","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","washington-state","2021"
"5","De'Zhaun Stribling","WR","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","washington-state","2021"
"6","Deon McIntosh","RB","11","3","1","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","washington-state","2021"
"7","Jayden De Laura","QB","12","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","washington-state","2021"
"8","Lincoln Victor","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","washington-state","2021"
"9","Armani Marsh","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","washington-state","2021"
"10","Donovan Ollie","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","washington-state","2021"
"11","Joey Hobert","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","washington-state","2021"
