"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Kyren Williams","RB","12","14","3","0","0","0","0","0","17","0","0","0","0","1","0","104","8.7","","notre-dame","2021"
"2","Jonathan Doerer","K","13","0","0","0","0","0","0","0","0","52","53","16","21","0","0","100","7.7","","notre-dame","2021"
"3","Kevin Austin","WR","13","0","7","0","0","0","0","0","7","0","0","0","0","1","0","44","3.4","","notre-dame","2021"
"4","Michael Mayer","TE","12","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","notre-dame","2021"
"5","Avery Davis","WR","9","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.7","","notre-dame","2021"
"6","Chris Tyree","RB","12","1","2","0","1","0","0","0","4","0","0","0","0","0","0","24","2.0","","notre-dame","2021"
"7","Logan Diggs","RB","8","3","1","0","0","0","0","0","4","0","0","0","0","0","0","24","3.0","","notre-dame","2021"
"8","Braden Lenzy","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","1","0","20","1.5","","notre-dame","2021"
"9","Tyler Buchner","QB","10","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","notre-dame","2021"
"10","Jack Kiser","LB","13","0","0","0","0","0","2","0","2","0","0","0","0","0","0","12","0.9","","notre-dame","2021"
"11","Jack Coan","QB","13","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","notre-dame","2021"
"12","Joe Wilkins","WR","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","notre-dame","2021"
"13","George Takacs","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","notre-dame","2021"
"14","Lorenzo Styles Jr.","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","notre-dame","2021"
"15","Drew White","LB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","notre-dame","2021"
"16","Myron Tagovailoa-Amosa","DL","12","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","notre-dame","2021"
"17","Josh Bryan","K","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1.0","","notre-dame","2021"
"18","Harrison Leonard","K","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1.0","","notre-dame","2021"
