"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Cam Little","K","13","0","0","0","0","0","0","0","0","50","50","13","16","0","0","89","6.8","","arkansas","2022"
"2","Raheim Sanders","RB","13","10","2","0","0","0","0","0","12","0","0","0","0","1","0","74","5.7","","arkansas","2022"
"3","K.J. Jefferson","QB","11","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","4.9","","arkansas","2022"
"4","Matt Landers","WR","13","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","arkansas","2022"
"5","Rashod Dubinion","RB","13","5","1","0","0","0","0","0","6","0","0","0","0","1","0","38","2.9","","arkansas","2022"
"6","Trey Knox","WR","12","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","arkansas","2022"
"7","AJ Green","RB","13","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","arkansas","2022"
"8","Jadon Haselwood","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","arkansas","2022"
"9","Ketron Jackson Jr.","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","arkansas","2022"
"10","Bryce Stephens","WR","13","0","1","1","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","arkansas","2022"
"11","Warren Thompson","WR","9","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","arkansas","2022"
"12","Ty Washington","TE","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","arkansas","2022"
"13","Jaedon Wilson","WR","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.3","","arkansas","2022"
