"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Parker White","PK","12","0","0","0","0","0","0","0","0","30","30","16","17","0","0","78","6.5","","south-carolina","2021"
"2","Zaquandre White","RB","12","2","3","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","south-carolina","2021"
"3","Josh Vann","WR","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","south-carolina","2021"
"4","Jaheim Bell","TE","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","south-carolina","2021"
"5","Kevin Harris","RB","12","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","south-carolina","2021"
"6","Nick Muse","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","2","0","16","1.2","","south-carolina","2021"
"7","Juju McDowell","RB","12","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","south-carolina","2021"
"8","Jabari Ellis","DL","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","south-carolina","2021"
"9","Jalen Brooks","WR","6","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","south-carolina","2021"
"10","Jordan Burch","DL","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","south-carolina","2021"
"11","E.J. Jenkins","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","south-carolina","2021"
"12","Dakereon Joyner","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","south-carolina","2021"
"13","Marshawn Lloyd","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","south-carolina","2021"
"14","David Spaulding","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","south-carolina","2021"
"15","Payton Mangrum","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","south-carolina","2021"
"16","Traevon Kenion","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","south-carolina","2021"
"17","Trai Jones","OL","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","south-carolina","2021"
"18","Xavier Legette","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","south-carolina","2021"
"19","Damani Staley","LB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","south-carolina","2021"
"20","Mitch Jeter","PK","12","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","0.2","","south-carolina","2021"
