"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Mohamed Ibrahim","RB","12","20","0","0","0","0","0","0","20","0","0","0","0","0","0","120","10.0","","minnesota","2022"
"2","Matthew Trickett","K","13","0","0","0","0","0","0","0","0","46","46","15","18","0","0","91","7.0","","minnesota","2022"
"3","Daniel Jackson","WR","11","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.7","","minnesota","2022"
"4","Tanner Morgan","QB","9","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.7","","minnesota","2022"
"5","Bryce Williams","RB","13","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","minnesota","2022"
"6","Treyson Potts","RB","12","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","minnesota","2022"
"7","Brevyn Spann-Ford","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","minnesota","2022"
"8","Athan Kaliakmanis","QB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","minnesota","2022"
"9","Chris Autman-Bell","WR","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","minnesota","2022"
"10","Clay Geary","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","minnesota","2022"
"11","Coleman Bryson","DB","5","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","1.2","","minnesota","2022"
"12","Dylan Wright","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","minnesota","2022"
"13","Lemeke Brockington","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","minnesota","2022"
"14","Nick Kallerup","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","minnesota","2022"
"15","Prestron Jelen","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","minnesota","2022"
"16","Zach Evans","RB","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","6.0","","minnesota","2022"
