"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Harrison Mevis","K","13","0","0","0","0","0","0","0","0","45","46","24","30","0","0","117","9.0","","missouri","2023"
"2","Cody Schrader","RB","13","14","0","0","0","0","0","0","14","0","0","0","0","1","0","86","6.6","H-8,AA","missouri","2023"
"3","Luther Burden","WR","13","0","9","0","0","0","0","0","9","0","0","0","0","1","0","56","4.3","","missouri","2023"
"4","Brady Cook","QB","13","8","0","0","0","0","0","0","8","0","0","0","0","1","0","50","3.8","","missouri","2023"
"5","Theo Wease","WR","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","missouri","2023"
"6","Nathaniel Peat","RB","12","3","1","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","missouri","2023"
"7","Brett Norfleet","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","missouri","2023"
"8","Marquis Johnson","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","missouri","2023"
"9","Daylan Carnell","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","missouri","2023"
"10","Jayden Jernigan","DL","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","missouri","2023"
"11","Mekhi Miller","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","missouri","2023"
