"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Devon Achane","RB","10","8","3","0","1","0","0","0","12","0","0","0","0","0","0","72","7.2","","texas-am","2022"
"2","Randy Bond","K","10","0","0","0","0","0","0","0","0","25","25","13","17","0","0","64","6.4","","texas-am","2022"
"3","Moose Muhammad III","WR","10","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.4","","texas-am","2022"
"4","Evan Stewart","WR","10","0","2","0","0","0","0","0","2","0","0","0","0","1","0","14","1.4","","texas-am","2022"
"5","Ainias Smith","WR","4","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","3.0","","texas-am","2022"
"6","Demani Richardson","DB","12","0","0","0","0","2","0","0","2","0","0","0","0","0","0","12","1.0","","texas-am","2022"
"7","Donovan Green","TE","10","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","texas-am","2022"
"8","LJ Johnson Jr.","RB","6","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","2.0","","texas-am","2022"
"9","Noah Thomas","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","texas-am","2022"
"10","Caden Davis","K","12","0","0","0","0","0","0","0","0","6","6","1","3","0","0","9","0.8","","texas-am","2022"
"11","Haynes King","QB","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","texas-am","2022"
"12","Jalen Preston","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","texas-am","2022"
"13","Le'Veon Moss","RB","7","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","texas-am","2022"
"14","Max Wright","TE","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","texas-am","2022"
"15","Yulkeith Brown","WR","6","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","texas-am","2022"
