"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Joshua Karty","K","12","0","0","0","0","0","0","0","0","21","21","23","27","0","0","90","7.5","","stanford","2023"
"2","Elic Ayomanor","WR","12","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","stanford","2023"
"3","Justin Lamson","QB","12","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","stanford","2023"
"4","Bryce Farrell","WR","12","3","1","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","stanford","2023"
"5","Ashton Daniels","QB","12","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","stanford","2023"
"6","Tiger Bachmeier","WR","12","1","2","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","stanford","2023"
"7","Benjamin Yurosek","TE","6","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","stanford","2023"
"8","Casey Filkins","RB","8","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","stanford","2023"
"9","E.J. Smith","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","stanford","2023"
"10","John Humphreys","WR","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","3.0","","stanford","2023"
"11","Sedrick Irvin","RB","8","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","stanford","2023"
"12","Emmet Kenney","K","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1.0","","stanford","2023"
