"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Michael Hayes","K","13","0","0","0","0","0","0","0","0","46","46","17","21","0","0","97","7.5","","west-virginia","2023"
"2","Garrett Greene","QB","12","13","0","0","0","0","0","0","13","0","0","0","0","0","0","78","6.5","","west-virginia","2023"
"3","CJ Donaldson","RB","12","11","0","0","0","0","0","0","11","0","0","0","0","1","0","68","5.7","","west-virginia","2023"
"4","Jahiem White","RB","12","4","2","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","west-virginia","2023"
"5","Hudson Clement","WR","11","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","west-virginia","2023"
"6","Kole Taylor","TE","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","west-virginia","2023"
"7","Traylon Ray","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","1","0","20","1.7","","west-virginia","2023"
"8","Devin Carter","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","west-virginia","2023"
"9","Preston Fox","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","west-virginia","2023"
"10","Beanie Bishop Jr.","CB","13","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","west-virginia","2023"
"11","DJ Oliver","RB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","west-virginia","2023"
"12","EJ Horton","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","west-virginia","2023"
"13","Jaylen Anderson","RB","7","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","west-virginia","2023"
"14","Justin Johnson Jr.","RB","9","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","west-virginia","2023"
"15","Nicco Marchiol","QB","9","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","west-virginia","2023"
"16","Danny King","K","3","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","0.7","","west-virginia","2023"
