"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Camden Wise","K","13","0","0","0","0","0","0","0","0","53","53","16","18","0","0","101","7.8","","james-madison","2023"
"2","Elijah Sarratt","WR","13","1","8","0","0","0","0","0","9","0","0","0","0","1","0","56","4.3","","james-madison","2023"
"3","Reggie Brown","WR","13","0","9","0","0","0","0","0","9","0","0","0","0","0","0","54","4.2","","james-madison","2023"
"4","Jordan McCloud","QB","13","8","0","0","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","james-madison","2023"
"5","Ty Son Lawton","RB","12","5","1","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","james-madison","2023"
"6","Zach Horton","TE","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","james-madison","2023"
"7","Kaelon Black","RB","13","1","4","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","james-madison","2023"
"8","Phoenix Sproles","WR","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","james-madison","2023"
"9","Alonza Barnett III","QB","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","3.0","","james-madison","2023"
"10","Brent Austin","CB","11","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","james-madison","2023"
"11","D'Angelo Ponds","CB","13","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","james-madison","2023"
"12","Jalen Green","DE","9","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.7","","james-madison","2023"
"13","Latrele Palmer","RB","9","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","james-madison","2023"
"14","Maxwell Moss","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","james-madison","2023"
"15","Omarion Dollison","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","james-madison","2023"
"16","Taji Hudson","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","james-madison","2023"
