"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Griffin Kell","K","12","44","46","95.7","14","21","66.7","86","0","0","","","texas-christian","2023"
"2","Jordy Sandy","P","12","0","0","","0","0","","0","37","1561","42.2","","texas-christian","2023"
