"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Buzz Flabiano","K","12","29","30","96.7","10","14","71.4","59","0","0","","","texas-el-paso","2023"
"2","Joshua Sloan","P","12","0","0","","0","0","","0","51","2254","44.2","","texas-el-paso","2023"
