"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Austin McNamara","P","13","0","0","","0","0","","0","50","2215","44.3","","texas-tech","2022"
"2","Trey Wolff","K","13","41","42","97.6","21","25","84.0","104","0","0","","","texas-tech","2022"
"3","Gino Garcia","K","3","7","7","100.0","0","1","0.0","7","0","0","","","texas-tech","2022"
