"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Kai Kroeger","P","13","0","0","","0","0","","0","59","2534","42.9","","south-carolina","2021"
"2","Mitch Jeter","PK","12","2","2","100.0","0","0","","2","0","0","","","south-carolina","2021"
"3","Parker White","PK","12","30","30","100.0","16","17","94.1","78","0","0","","","south-carolina","2021"
