"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Hunter Renner","P","13","0","0","","0","0","","0","70","2702","38.6","","northwestern","2023"
"2","Jack Olsen","K","13","33","33","100.0","14","19","73.7","75","0","0","","","northwestern","2023"
"3","Luke Akers","P","4","0","0","","0","0","","0","2","85","42.5","","northwestern","2023"
