"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Taren Schive","K","12","37","40","92.5","12","18","66.7","73","0","0","","","san-jose-state","2022"
"2","Travis Benham","P","12","0","0","","0","0","","0","28","1115","39.8","","san-jose-state","2022"
"3","Alex Weir","P","8","0","0","","0","0","","0","25","1014","40.6","","san-jose-state","2022"
