"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Caleb Griffin","K","12","24","26","92.3","14","19","73.7","66","0","0","","","illinois","2023"
"2","Hugh Robertson","P","12","0","0","","0","0","","0","51","2176","42.7","","illinois","2023"
