"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","Joshua Karty","K","12","24","25","96.0","18","18","100.0","78","0","0","","","stanford","2022"
"2","Ryan Sanborn","P","12","0","0","","0","0","","0","57","2376","41.7","","stanford","2022"
"3","Emmet Kenney","K","2","0","1","0.0","0","0","","0","0","0","","","stanford","2022"
