"rk","player","pos","g","xpm","xpa","xp_percent","fgm","fga","fg_percent","pts","pnt","yds","y_p","awards","Team","Year"
"1","James Turner","K","13","38","39","97.4","20","22","90.9","98","0","0","","","louisville","2022"
"2","Mark Vassett","P","13","0","0","","0","0","","0","52","2321","44.6","","louisville","2022"
